eval_item_id,source_work_identity,category,source_url,source_record_id,upstream_split,text_sha256,source_chars,source_bytes
sha256:b7558e4b74b33b1f63b7b63b5e988f0da063c764448a691fef42420ac7eb89d5,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:38,train,468381a4be39ed6651091317b844daf1bde4325d9ebf9e9720cc2c97e727f522,5,15
sha256:b5d07c3b704af1b0f406bf141e45f2161d7d51445f72ab1a4e4da18e11a530c1,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:38,train,c2284940a87b43ecbb23cd81b22b1ec56781d782f6ee382f7d211716be65a037,8,24
sha256:842151de5a92588d726f0074b31f26e16b0c4f78415533e5ed0ab694115be323,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:39,train,f4b177b7582eb8b623b287f17e010fe45fad07cd1a2d9d286f9d098f8f08744b,5,15
sha256:064b3f92b7c1f7542b77200ade8bfcf6fd7bf1942f32ccb2d87dd289ed90330c,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:39,train,eea95d0fe90b71cc6eec3f01e48d1bf7db2971c395e796f9c2e382a8d7a8ac42,9,27
sha256:876a25602d47ee964618758d7e6a383aa3d6a082508fe7bc0f37afc05b21040f,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:40,train,6108badd96b713b9a1d78f69ac0ecbaa56201fb4aa96bf99f8b244fc10f9ea15,5,15
sha256:67ddc0ee4716b1c5b50482d082fa12dc49ba83f9ed0da1f85c0877e2b4304bcc,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:40,train,700f8be33b5534cfadfe0f04b662233f3d7fd3f63ccd6fd87b6b98fa8b9e7c86,7,21
sha256:a5f5d518c4b31607076cb6ead811d97cc3cfedb40359dc568654b9a76aba87a1,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:41,train,c8fef07a617294c857906cbf717d7c409424df773b427a431e72d0bf0c72db23,5,15
sha256:2fcfaf60e840393b0d0c5dabb4810543b79d9bd24a0ee5900776782629a3515a,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:41,train,5221071b0bd6640e78b60fa202313c57dc2c1af71dd996b59f338d604dbc1555,7,21
sha256:6809edbf6201589f9492850567035fc21fc1e6fb74d0a8ae86badc2fbd2c810e,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:42,train,993edaaa336096bce70b17dba43865f7c9159fe7443a1e1bb806e019f378896a,5,15
sha256:b57cc6899d3055787ca77066a713524764dc208e0b48603d00019a80cf3a5475,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:42,train,b4b28c4422ad9a4b3262ea5224a940c26c1f89acbf1ac99411d9f9d0e1c885ef,7,21
sha256:2ee8409adfa105b925b629b1c816c63e0108fe21097938ce3a9297eb3f43e800,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:43,train,6e20b47956a2b1ea67ca1045df140cbf7a66b4391722df67b5068fef40c40244,5,15
sha256:14f056ae5ea5ac7960db6e0bdb7eb93829cce2f33b5d38782bf128ad14f66b3b,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:43,train,ee0565d92298649601c025005052eacb74d34873a1937e9927a8c6030375d9c0,11,33
sha256:6b05919cdf4903b94d8afa6a0ea450ab11fa9bd75509c06202787a94be814484,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:44,train,5a5e2fb99bcbcd033f1d815c454febabb5344f946a83dd18925a8a9241ba48b1,5,15
sha256:98c54916487218d56576a74a4c5344dc76b5d7963894a6e80f91d07cc0be7fa5,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:44,train,e1ad93ed58165ca51a56c22bf51accc639629176cc7df9ecbbfc95b4c100b50b,6,18
sha256:be64027ea762b656914788aaa3db9597f44911b6011d75af3880f4a2db5320b1,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:45,train,384e9a2aca21de80ea7ad47f40561d161e54401c03c89d4672e7163edc98eef1,5,15
sha256:1d4c722b5ca7a7ae656c227be8d21a0184709b76bab31d83bcccc72abf1d53c4,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:45,train,aa87297826693a6dd7283b3f816d5f7d2af89b034709f7b6eef170b79a0ac840,9,27
sha256:585f11c9c9420a99a7b9796224667172d46ba9f6b0c3dde371eb6f5b849b4bbd,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:46,train,98bdfc8338288d70d112471ec032554bd69ea46e57170f2defc34cb78a11287b,5,15
sha256:34f0e93a0c017912cda6d7a45c351b20e3e69cd868751bac662a30e099a4a77c,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:46,train,9b133c05feb2a3672eb72b737916d37a7a7bb65f07f061ffb1309d71174e3200,8,24
sha256:dd58c70356f0bab9daea018b5730ac3f4454bbf1a3a2c0344c374bc69c352bb9,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:47,train,756327aea412b699cb0ca83ef731e141cedcd0ce1eb3a2b8fdf233e3359011bf,5,15
sha256:1aa914f06f5a540dd73e796d1cf4683382ea1c7d29235565dc341cffd9909306,sha256:fbe5ba23af164c70eb9c29d9db41474c90308d226f06ef9b625c2d993999c9c5,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:47,train,0ca55aab32c0171148f653b1255d1ecc25524a438fadbebe3e59ceedd4c81405,12,36
sha256:68254d65512cb71052454485155c977d0503e3d32e5ccd78669c6d31d79ede2c,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:48,train,13b656d1141704b8d03c591a9732307b5835d86d52aca309b957e8fd020ded0d,5,15
sha256:3c9350f09f64328896cf768800f2ff44c757ffa7af85dc7f9a50dbbcefd6b537,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:48,train,ef0c015577e303031292062068230d4c2d3935255bf479d23e7a8fa9f9f22dad,8,24
sha256:4a4284f170cc859617b7d63fff3735a8c244bf28612c005d90b44e82a6d3e9fe,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:49,train,40be861a5e6b11a77723b24691c8520158a34b330c988356962a78d87901caca,5,15
sha256:934f1eacd416e0d0f8e4744eb5df7fc08ef61d61afbe67cde4e24623709afaa3,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:49,train,252652ecf00ddf729eb499835a9e0818deb6b7c404ce05c1545a0b40aa4034ba,7,21
sha256:05ce67909917c867af7ac46da46e974fa8c2042375d04dfd78f246fe14c3bd83,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:50,train,e28fad2ec046a6f3c1f9d0ebbe0700fbfc206f18594f9782638b6fe14743ddbe,5,15
sha256:4bf5dd9b81258eda58a59bebc9602b787e816166fdf983cb2a92efc823b99f3a,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:50,train,db20ea6f4d6b767cc108f234fc384dc6aeb03d0ab046cb6c86e3abcf71b94cd9,8,24
sha256:eff5806fa7990fa145f1f7ba9fc0793c0914d9129449acab89727d058b1eca98,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:51,train,5433253689aa288918db691738b6be7d54ab22506981e6315f86c998f9ce5a2b,5,15
sha256:8a489475d62be71481e3e9806cacf3f134806a398b9a59ba5dbbdbdd2f4daf1e,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:51,train,540b171f1ac75daceffdec17f76df1c87c337579f2a8e489de98a5f2465b58ba,6,18
sha256:bec2faa6b2077d78c83d0395b031b4ce68263c986136ff9ddd1938a89f48946e,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:52,train,6b3dca6a2b5b13a360e2271398c14f3eff3568808e7f1ea8f6c7edd632b22759,5,15
sha256:7998e0a0efd3a425f6ba586f0d69743b9fe2241f42b0404e6ba836220bc0eacc,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:52,train,9db78ac480c4c6d7847ec95ae3e31775c4871cd0226d43818681ea675ea3fd51,6,18
sha256:7318ff3b9423883b074b3091d42b2cd06f13b950049f9bdf78b6921ccf1dd1f2,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:53,train,a539e62f1f702e9ba1d06843a0f1de59dc3bbfd27e73762fc7216b0ea60648a0,5,15
sha256:c217ab683669745a4a6a5c534eca77eef8625c7244a59f16f69b6936287fdc99,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:53,train,c37ca7144fb29d12d44b06488197477b60f6f3102a0668e86dbb02dddee29eb5,6,18
sha256:4b32d8b19f1b3cb043125861ba1819b007b1b83e956112574c4937a38dfb13c9,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:54,train,241e3657692a40e06c8a2b482e152b4c7a960998816944571cf76f4ff5959c25,5,15
sha256:087033691e8633e6d4493e44bf3462dfbc7ff73fbd08b44eda671c0d279f6584,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:54,train,70a2a3d651e206d37825fa0f061c80e54bf58e3b9122d70680a346677a71617a,6,18
sha256:a624e742235b1a4f395a54e0c398f5b50fb1a6049edab4c0db981851776adefe,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:55,train,2e6052e4c5d3827037f2de137341c94f5eb4d3629760e7db1404ecbef132f92f,5,15
sha256:eed4f64ffed8114f3e3a402a47f570a50f42b3b010ce7d6be86b394cb7db652f,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:55,train,72e92746578df12c729508a1bbcc2934d9adc886ad82b45170c079943f446c5b,8,24
sha256:0666ad4fc476bb927209d94a2d8255134e1bb1db4882190ee2717e3cc1db1738,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:56,train,0d916d9cc1c45a2d3559e7fe89c3d6cd3f1d413951cbe12fd6b6626b49571bf8,5,15
sha256:4ca59bcfc8aa2471721a2ca8d512715facd26a3b0da7531426be5bee6557a819,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:56,train,f943fa67d8cf979b9229ff16404f4d6b6960bb0d678349abc1e880b2379225ee,8,24
sha256:397840a7c53e3ecc7fb2f7b8648a699348f025a904b45b96c30d74bfa341071e,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:57,train,f8f4e2e3092c3cc086d13c7285406e64874f286eb9f23da72dad5cada4133d84,5,15
sha256:7103a691e4c83437276a928e343814f766aa5c3b512d9d7a8187cd7b276f44d5,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:57,train,ad253bbb4b5096f9bcf48ece19c9e6df854a219c26d7ee1cd7c9b91e44e32891,13,39
sha256:73ba3caec6b7e3f06f64ad3b5419ca7fcb90ff47ef3d596af500125685a1cb82,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:58,train,e8a530046d5e77c918703a641e804a1c881845514fc7e786a6310fb09ae50143,5,15
sha256:580de5eb91bcb481d270e59fc86d1b813ad175f51fca92acdcf9f10a8a2dff50,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:58,train,3e19bb13f9492d02948b4a2cff4cb153f216b7e5fd00870088eafe17d0f952fe,10,30
sha256:d0066d8b7265a708807ad38b601454284ef804deb8deb3b3c693374423dfe25e,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:59,train,c8425917b02916eda05442fa794e6cea8f4929be89c227ae86485d0f9fc2a2e3,5,15
sha256:0c1d46d9f30dd8e7fb4dd850e47ca112d4826e026cb3593046cf567862896b15,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:59,train,f89a1e7b88c550104b3758df458ce65d2b0f038e2fafc41e38faa533fb0321c6,8,24
sha256:eed5a6538d3b6b555ec7b63b980460a230ebd5f980e35b4e9ee5d7cf210a3956,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:60,train,cc86ba9db4aee2f877d9f9c2586988e1abfc87bfd4252727407a0b52f5895f2b,5,15
sha256:bb7296a9889074bbabc6777aa3fbcb6c0b5246b1db739c6e9842df52bde117f1,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:60,train,a4488e971c8b2c3ed1d7bef7f5ce41e4b2fa908dde6596b7a6de7c4790535fd1,12,36
sha256:03bd9d1222d656339fdc4c2e5f0f6b5e81ec56cb38f376ddfde11592deaa1a6c,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:61,train,75df4f65c77d637a09e712c0003370f133dab67b79197715b279c707dd8346f0,5,15
sha256:29e2760a783cb6c932df93bf39f8da791e501b2be80ca2c7354c4e8b7db4536a,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:61,train,ccdaf04475ca15f5d14959086ac829dbf6f7db393772235ebfb7e1ff066eb81b,10,30
sha256:3ccaca215a33c688082904ab59d4255e7dbdabc50f641e0beeef0d5f80787ad3,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:62,train,1b14d6262ae756cffc635d9f25da5a019eca82fa1f633ca5e192e782e2263fe0,5,15
sha256:2ff3f47b9d0f4407962813638c385eefbee193184bc2a7e768b7b1111a639d42,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:62,train,a2693eb69eee4699c8f9daf927c6217fbfd39afc3ce27ab23270af8899362d02,8,24
sha256:5711844eb4858b55708b7ff92c964dcafc8f350813d630b9e313fb46110b6fcb,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:63,train,1cdc23f504be11ddbe2161169b023194285a7700ee0d457c5a2c4429137731cb,5,15
sha256:843e1ef90716215fea5962b804cf59a3a0d4a1ab2b7e289058363282ec6d7dc9,sha256:59f6055d544b30698a8fbe7996b93846e0ac767a7cccc61eee9e2046f0126edb,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:63,train,0aa67e55cd50775be204f63173f7dd1782c857cfa1f2bbfdebbc060e583cd1a0,10,30
sha256:f7403d229f4e253368c1c94d5d6b395681794da95590d546defb921ca2bb95b9,sha256:a4365ae1a10e6e66a78a392d59934c213231a5a10ba17389b4855d79fe33a9a0,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:64,train,f68087c1d065de13a2277024eba7291ef71a477b62ef8b93f81d3dac5e4a947e,5,15
sha256:451d9eabef0b9ffa59cc772eaae34e0603e36f63d48bd4cfc26a5da176490259,sha256:a4365ae1a10e6e66a78a392d59934c213231a5a10ba17389b4855d79fe33a9a0,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:64,train,f63f042adc21d93b19ccb3e924bf04c06c8094c76f5dbfe39279c57aa9e7c485,14,42
sha256:6386e64b30a67259ac9228c263a309539e1e0b49f50b69e4b9b9f12416d9ef8e,sha256:a4365ae1a10e6e66a78a392d59934c213231a5a10ba17389b4855d79fe33a9a0,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:65,train,c55cf249204d7f2540c5d0f8ddd16c60e58f370da7ac4013e86e6583c1a08f0b,5,15
sha256:76535f161020ee0739bfd3902310c2bbffbcd2f86cae0e2ebc13f877806298ac,sha256:a4365ae1a10e6e66a78a392d59934c213231a5a10ba17389b4855d79fe33a9a0,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:65,train,8419b6941d356afa8e3c7c8d52221ee6061ef3352dde45aaa47f7efc02de7e3b,13,39
sha256:246a89fe13648a130dfa693e696a2343fe303d453676dc89b95ea7934bbd3bcb,sha256:a4365ae1a10e6e66a78a392d59934c213231a5a10ba17389b4855d79fe33a9a0,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:66,train,13bf064cf94d76298965418f38e1dab90828efd95ec17582d10de369e35c3797,5,15
sha256:07838dc0005a489c23d79b5a4f29f53517fc0e77216e29ce681a7431b9bda4bc,sha256:a4365ae1a10e6e66a78a392d59934c213231a5a10ba17389b4855d79fe33a9a0,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:66,train,885149be923747a0b9aea28158e3ce27cacffd761446ba7f226965a74d482acb,8,24
sha256:ad2b1300a7e4dd802f43e6bc100ff7b244670c0f815c5cf68a75497332afbb0e,sha256:a4365ae1a10e6e66a78a392d59934c213231a5a10ba17389b4855d79fe33a9a0,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:67,train,64f5f0859e49d3671309ba40b64953863d3728f70279848132a61f5e71c9d21c,5,15
sha256:ee5b7f63914efe7d5cf2111149864b3a236154d13048e6d6d68a3d10aee95ada,sha256:a4365ae1a10e6e66a78a392d59934c213231a5a10ba17389b4855d79fe33a9a0,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:67,train,d9876a9ebf7f981a28410304d6e37f2b98ea56b3d82c69e197ae4c2e15de46b6,10,30
sha256:57488dfeaba790d3d710d43af075561a911c73a8f5c76f8f920424027f7d5c32,sha256:a4365ae1a10e6e66a78a392d59934c213231a5a10ba17389b4855d79fe33a9a0,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:68,train,97468cdd954e462de50be0fd374d28704c08e4ab7ea3c9a224c99a863705e697,5,15
sha256:4122dfed6bc68bef57d9c953e49400ae313074cd8e78f59a1f8c5a2d10527bf0,sha256:a4365ae1a10e6e66a78a392d59934c213231a5a10ba17389b4855d79fe33a9a0,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:68,train,61d038f3ba39dcb5b065fe14b58c4e47c376e8cbd80d075feebcd3f3d74c5c54,13,39
sha256:83952ccf666bab15f2bb7a002cbb24d08c5fa30748845d5084f432a0ed239009,sha256:a4365ae1a10e6e66a78a392d59934c213231a5a10ba17389b4855d79fe33a9a0,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:69,train,e9f35da088ba31afc9f942be71e75d860c2be5b21f93fb0848c469749eda5229,5,15
sha256:c7640035a44f029ace665c5cfb18cd2e08e5e76f6977c5031a204ee94f745512,sha256:a4365ae1a10e6e66a78a392d59934c213231a5a10ba17389b4855d79fe33a9a0,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:69,train,03be612509abdffb43e3105ed3f4be8db37b7a8e94242c42d0049514ff78cc7a,9,27
sha256:d5474e5adb129df1909fdbb956e8c28933ebe5190b144465e43317cda009402b,sha256:55f1caeb87e2a0ba46d0287184c06df421ad3c3453ec64d07abb59c72d738bd9,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:70,train,9b92ced90821132c30bfa6ae1bf220c1c862ba20933e6f330b169b8b0a9477be,5,15
sha256:9ca25573b5ce327883420a6f2f474e3c7ac2f4c544c85bc1f4026d156d0be247,sha256:55f1caeb87e2a0ba46d0287184c06df421ad3c3453ec64d07abb59c72d738bd9,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:70,train,64ce07aa3e8a4703e4d58926b1b1b5f5fce1453d341030c0ac23149d557f9f1e,7,21
sha256:13d0d6531898933a40c6247a5c5a7779ac9b080b946497f787f0592e2da6c949,sha256:55f1caeb87e2a0ba46d0287184c06df421ad3c3453ec64d07abb59c72d738bd9,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:71,train,1c2dd4fc7280c2577ad09348b59b04baabaf4b0eb4cc38f949c12d10ef0ee4a9,5,15
sha256:9f8c02522844963f22122c974c6c307796304fc10e7b77b6a33067d7bf49106f,sha256:55f1caeb87e2a0ba46d0287184c06df421ad3c3453ec64d07abb59c72d738bd9,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:71,train,ee4cb4922cb81d75bc1f38a7b50ee9b7f01a038eb2dfef46c71c113832c73829,6,18
sha256:e2b2af46f59b08f77cb837ece2075758c90e6f77ea66cbd72230890028c6a43d,sha256:55f1caeb87e2a0ba46d0287184c06df421ad3c3453ec64d07abb59c72d738bd9,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:72,train,ae94a78fc67a22920d455e83dd97cbc52c9d291dd3f2a26138b2b65e5b827223,5,15
sha256:f5b616fcd6bc1af59c4e8a00728a41cd6bc39777745e2ef7d33b0c8cf5434762,sha256:55f1caeb87e2a0ba46d0287184c06df421ad3c3453ec64d07abb59c72d738bd9,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:72,train,938c61ba65d1b5ec42291448ff7421a05681d7d82cab4f07ee0b9bb4ef6ce9ac,9,27
sha256:81eab60ea3c88b1bd79bf4b7164ae1f4080315ce9a121a5b6bfaee6d4805fdbf,sha256:55f1caeb87e2a0ba46d0287184c06df421ad3c3453ec64d07abb59c72d738bd9,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:73,train,3fce2faf9ad60204edcf5770c4ed5d461ed8c545871b96c9708cd72853575666,5,15
sha256:7477d529990c58f39b6569d6af5197f7332d99cb38417f8cee1eb45662d65760,sha256:55f1caeb87e2a0ba46d0287184c06df421ad3c3453ec64d07abb59c72d738bd9,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:73,train,c20501b96f7cb85e7b0134821d2f9f7a28375545c45913b74fbdc18176b663cf,9,27
sha256:390186fe60e1e28c5efdd890ec673d876f9b027cadec0e465ef197d30faae01b,sha256:55f1caeb87e2a0ba46d0287184c06df421ad3c3453ec64d07abb59c72d738bd9,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:74,train,3bf9c2eea906bdda19bfc536ddf8ee32be857eccdec4b8b47d1c3bce192c60ce,5,15
sha256:a16d1bcaa10d7ffa423e402df2e54d72cd178c2c8e1d84d0cc89f19e26e30422,sha256:55f1caeb87e2a0ba46d0287184c06df421ad3c3453ec64d07abb59c72d738bd9,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:74,train,ac07b8b30498890a080aa86c5ce35f5708f30e9ed87acd8a13e199c50be1cd9d,7,21
sha256:51b398464c49fe142b6f164d6a20939bf1c13022e3a168cf4d080576ee2085bc,sha256:55f1caeb87e2a0ba46d0287184c06df421ad3c3453ec64d07abb59c72d738bd9,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:75,train,7da52d93c6412f9c4d7f1f4cf0e2044d3d1f8c97b0ed4b68d24bc1cae78d7c3f,5,15
sha256:17fe8032adf8e3248482e140ba2f3a91bbd53c551363a9d232c6cec8b04b3719,sha256:55f1caeb87e2a0ba46d0287184c06df421ad3c3453ec64d07abb59c72d738bd9,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:75,train,80c6eac6507ce6b8540295703a0f419973f94cb368ab9e760fb280efab55af45,7,21
